clase_leucemia,imagen_origen,Area_Nucleo,Perimetro_Nucleo,Circularidad_Nucleo
Benign,WBC-Benign-040.jpg,0,0,0.8612694094947336
Benign,WBC-Benign-040.jpg,0,0,0.8205847974940401
Benign,WBC-Benign-040.jpg,0,0,0.8433652200789503
Benign,WBC-Benign-041.jpg,0,0,0.8419403861384804
Benign,WBC-Benign-041.jpg,0,0,0.5164877025781811
Benign,WBC-Benign-041.jpg,0,0,0.8722859640579879
Benign,WBC-Benign-041.jpg,0,0,0.6103670220406985
Benign,WBC-Benign-042.jpg,0,0,0.39144811424510745
Benign,WBC-Benign-042.jpg,0,0,0.516615190406855
Benign,WBC-Benign-042.jpg,0,0,0.6096915797585799
Benign,WBC-Benign-042.jpg,0,0,0.8712310050826735
Benign,WBC-Benign-042.jpg,0,0,0.8641772997058024
Benign,WBC-Benign-042.jpg,0,0,0.8526024253909857
Benign,WBC-Benign-042.jpg,0,0,0.5212872076044087
Benign,WBC-Benign-042.jpg,0,0,0.891837220676939
Benign,WBC-Benign-042.jpg,0,0,0.862881186024577
Benign,WBC-Benign-042.jpg,0,0,0.7541951908416219
Benign,WBC-Benign-042.jpg,0,0,0.34518938201152805
Benign,WBC-Benign-042.jpg,0,0,0.7314286308927547
Benign,WBC-Benign-042.jpg,0,0,0.724676003404774
Benign,WBC-Benign-043.jpg,0,0,0.4822620340784418
Benign,WBC-Benign-043.jpg,0,0,0.6751742002086601
Benign,WBC-Benign-043.jpg,0,0,0.7096599976410202
Benign,WBC-Benign-043.jpg,0,0,0.7043650651545518
Benign,WBC-Benign-043.jpg,0,0,0.7632435426311305
Benign,WBC-Benign-043.jpg,0,0,0.31532161302762585
Benign,WBC-Benign-043.jpg,0,0,0.7145085117883679
Benign,WBC-Benign-043.jpg,0,0,0.5117567259001892
Benign,WBC-Benign-043.jpg,0,0,0.33275747284003104
Benign,WBC-Benign-043.jpg,0,0,0.6865745924762343
Benign,WBC-Benign-043.jpg,0,0,0.40739960440521117
Benign,WBC-Benign-043.jpg,0,0,0.601659937869409
Benign,WBC-Benign-043.jpg,0,0,0.5931086090936522
Benign,WBC-Benign-043.jpg,0,0,0.4264438432227765
Benign,WBC-Benign-043.jpg,0,0,0.5597107350630776
Benign,WBC-Benign-043.jpg,0,0,0.5539227569725337
Benign,WBC-Benign-043.jpg,0,0,0.3453373077344115
Benign,WBC-Benign-043.jpg,0,0,0.3483048035612868
Benign,WBC-Benign-043.jpg,0,0,0.3998486451845724
Benign,WBC-Benign-043.jpg,0,0,0.2835681324069119
Benign,WBC-Benign-043.jpg,0,0,0.46440970457692776
Benign,WBC-Benign-043.jpg,0,0,0.6288474444702001
Benign,WBC-Benign-043.jpg,0,0,0.6889630283427145
Benign,WBC-Benign-043.jpg,0,0,0.7300079258206149
Benign,WBC-Benign-043.jpg,0,0,0.7980956873014879
Benign,WBC-Benign-043.jpg,0,0,0.8983761526609614
Benign,WBC-Benign-043.jpg,0,0,0.7228646407801854
Benign,WBC-Benign-043.jpg,0,0,0.2643951827981214
Benign,WBC-Benign-044.jpg,0,0,0.5216040127799979
Benign,WBC-Benign-044.jpg,0,0,0.2291247774400559
Benign,WBC-Benign-044.jpg,0,0,0.4058838089387615
Benign,WBC-Benign-044.jpg,0,0,0.3767058260066471
Benign,WBC-Benign-044.jpg,0,0,0.10096704484692616
Benign,WBC-Benign-044.jpg,0,0,0.8274471396323164
Benign,WBC-Benign-044.jpg,0,0,0.15172733696243934
Benign,WBC-Benign-044.jpg,0,0,0.5363216086173589
Benign,WBC-Benign-044.jpg,0,0,0.8163856851973864
Benign,WBC-Benign-044.jpg,0,0,0.7406587734247151
Benign,WBC-Benign-044.jpg,0,0,0.10723359846617131
Benign,WBC-Benign-044.jpg,0,0,0.10983986726674916
